09-10-2019 18:52,b'RT @AllIndiaEngine1: MHRD has decided to impose a 900% hike on M Tech programs across all IITs. Engineering students all around India are c\xe2\x80\xa6'
,
09-10-2019 15:11,b'RT @bijoy_vibhor85: @chitraaum I will be really proud if you expose #Aarey and #mtechfeeshike  in IIT by questioning Pokhriyal nd Javedkar'
,
09-10-2019 10:36,b'RT @forceft9: These are the some clips and photos of  protest against MHRD\xe2\x80\x99s decision of hiking M Tech Fees in IITs. We students request u\xe2\x80\xa6'
,
09-10-2019 10:36,b'RT @umesh_dhande: Media presence will give strength to our voice. Tag media and ask them to join us today.#mtechfeeshike #engjneersatjantar\xe2\x80\xa6'
,
09-10-2019 08:34,b'RT @umesh_dhande: I have reached Delhi. Discussing things with my team. We will be having a long day 2mrw. Make sure you all eat something\xe2\x80\xa6'
,
09-10-2019 08:33,b'RT @umesh_dhande: Kindly support us by using #engineersatjantarmantar #mtechfeeshike and making it trending.'
,
09-10-2019 08:33,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
09-10-2019 08:33,b'RT @forceft9: These are the some clips and photos of  protest against MHRD\xe2\x80\x99s decision of hiking M Tech Fees in IITs. We students request u\xe2\x80\xa6'
,
09-10-2019 08:20,b'RT @umesh_dhande: #engineersatjantarmantar #mtechfeeshike live from jantar mantar. Join us soon. https://t.co/VVgfz3ql5z'
,
09-10-2019 08:20,b'RT @forceft9: These are the some clips and photos of  protest against MHRD\xe2\x80\x99s decision of hiking M Tech Fees in IITs. We students request u\xe2\x80\xa6'
,
09-10-2019 06:54,b'RT @Ayushmann23: #engineersatjantarmantar #mtechfeeshike please guys come to this location today for supporting dhandhe sir.\nAAJ SIR khade\xe2\x80\xa6'
,
09-10-2019 06:54,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
